Unnamed: 0,store,day_of_week,date,sales,promo,state_holiday,school_holiday,store_type,assortment,competition_distance,competition_open_since_month,competition_open_since_year,promo2,promo2_since_week,promo2_since_year,is_promo,year,month,week_of_year,year_week,competition_since,competition_time_month,promo_since,promo_time_week,day
841235,244,5,2013-01-04,3849,0,regular_day,1,d,basic,710,3,2012,1,1,2012,1,2013,1,1,2013-00,2012-03-01,10,2011-12-26,53,4
841236,245,5,2013-01-04,6613,0,regular_day,1,a,extended,1310,1,2013,0,1,2013,0,2013,1,1,2013-00,2013-01-01,0,2012-12-31,0,4
841237,246,5,2013-01-04,6690,0,regular_day,1,c,basic,4660,4,2013,0,1,2013,0,2013,1,1,2013-00,2013-04-01,-3,2012-12-31,0,4
841238,247,5,2013-01-04,6812,0,regular_day,1,d,extended,70,11,2010,1,5,2013,0,2013,1,1,2013-00,2010-11-01,26,2013-01-28,-4,4
841239,248,5,2013-01-04,7890,0,regular_day,1,a,extended,340,9,2012,1,40,2012,1,2013,1,1,2013-00,2012-09-01,4,2012-09-24,14,4
841240,249,5,2013-01-04,4453,0,regular_day,1,d,extended,18010,9,2014,0,1,2013,0,2013,1,1,2013-00,2014-09-01,-21,2012-12-31,0,4
841241,250,5,2013-01-04,6243,0,regular_day,1,d,basic,3520,1,2013,1,18,2012,0,2013,1,1,2013-00,2013-01-01,0,2012-04-23,36,4
841242,251,5,2013-01-04,18396,0,regular_day,1,a,extended,340,1,2013,0,1,2013,0,2013,1,1,2013-00,2013-01-01,0,2012-12-31,0,4
841243,252,5,2013-01-04,9222,0,regular_day,1,d,extended,22330,1,2013,1,5,2010,0,2013,1,1,2013-00,2013-01-01,0,2010-01-25,153,4
841244,253,5,2013-01-04,4585,0,regular_day,1,a,extended,250,1,2013,1,5,2013,0,2013,1,1,2013-00,2013-01-01,0,2013-01-28,-4,4
841245,254,5,2013-01-04,2540,0,regular_day,1,d,basic,330,3,2008,1,1,2012,0,2013,1,1,2013-00,2008-03-01,59,2011-12-26,53,4
841246,255,5,2013-01-04,5028,0,regular_day,1,c,extended,4630,3,2011,1,35,2011,0,2013,1,1,2013-00,2011-03-01,22,2011-08-22,71,4
841247,256,5,2013-01-04,8137,0,regular_day,1,a,extended,80,9,2005,1,10,2014,0,2013,1,1,2013-00,2005-09-01,89,2014-03-03,-61,4
841248,257,5,2013-01-04,6094,0,regular_day,1,a,basic,420,12,2012,0,1,2013,0,2013,1,1,2013-00,2012-12-01,1,2012-12-31,0,4
841249,258,5,2013-01-04,5482,0,regular_day,1,a,basic,27190,7,2010,1,37,2009,1,2013,1,1,2013-00,2010-07-01,30,2009-09-07,173,4
841250,259,5,2013-01-04,5567,0,regular_day,1,b,extra,210,1,2013,0,1,2013,0,2013,1,1,2013-00,2013-01-01,0,2012-12-31,0,4
841251,260,5,2013-01-04,6765,0,regular_day,1,a,basic,540,10,2011,0,1,2013,0,2013,1,1,2013-00,2011-10-01,15,2012-12-31,0,4
841252,261,5,2013-01-04,10709,0,regular_day,1,d,extended,15340,4,2015,1,39,2009,1,2013,1,1,2013-00,2015-04-01,-28,2009-09-21,171,4
841253,262,5,2013-01-04,16849,0,regular_day,1,b,basic,1180,5,2013,0,1,2013,0,2013,1,1,2013-00,2013-05-01,-4,2012-12-31,0,4
841254,263,5,2013-01-04,2489,0,regular_day,1,a,extended,1140,5,2013,1,40,2014,1,2013,1,1,2013-00,2013-05-01,-4,2014-09-29,-91,4
841255,264,5,2013-01-04,5985,0,regular_day,1,a,basic,180,3,2014,0,1,2013,0,2013,1,1,2013-00,2014-03-01,-15,2012-12-31,0,4
841256,265,5,2013-01-04,4514,0,regular_day,1,a,basic,4580,1,2013,1,14,2015,1,2013,1,1,2013-00,2013-01-01,0,2015-03-30,-117,4
841257,266,5,2013-01-04,3693,0,regular_day,0,a,extended,360,3,2014,1,9,2011,0,2013,1,1,2013-00,2014-03-01,-15,2011-02-21,97,4
841258,267,5,2013-01-04,9400,0,regular_day,1,c,basic,2460,1,2012,0,1,2013,0,2013,1,1,2013-00,2012-01-01,12,2012-12-31,0,4
841259,268,5,2013-01-04,4072,0,regular_day,1,a,basic,4520,2,2014,0,1,2013,0,2013,1,1,2013-00,2014-02-01,-14,2012-12-31,0,4
841260,269,5,2013-01-04,7234,0,regular_day,1,a,extended,60,6,2015,0,1,2013,0,2013,1,1,2013-00,2015-06-01,-30,2012-12-31,0,4
841261,270,5,2013-01-04,7329,0,regular_day,1,a,basic,1450,7,2014,0,1,2013,0,2013,1,1,2013-00,2014-07-01,-19,2012-12-31,0,4
841262,271,5,2013-01-04,6442,0,regular_day,0,a,basic,420,1,2013,1,14,2011,1,2013,1,1,2013-00,2013-01-01,0,2011-03-28,92,4
841263,272,5,2013-01-04,5546,0,regular_day,1,a,basic,16180,7,2003,1,14,2011,1,2013,1,1,2013-00,2003-07-01,115,2011-03-28,92,4
841264,273,5,2013-01-04,5302,0,regular_day,1,a,extended,8480,1,2013,0,1,2013,0,2013,1,1,2013-00,2013-01-01,0,2012-12-31,0,4
841265,274,5,2013-01-04,1870,0,regular_day,1,b,extra,3640,1,2013,1,10,2013,1,2013,1,1,2013-00,2013-01-01,0,2013-03-04,-9,4
841266,275,5,2013-01-04,7236,0,regular_day,1,d,basic,300,5,2014,1,40,2014,1,2013,1,1,2013-00,2014-05-01,-17,2014-09-29,-91,4
841267,276,5,2013-01-04,3877,0,regular_day,0,a,basic,2960,10,2014,1,36,2013,0,2013,1,1,2013-00,2014-10-01,-22,2013-09-02,-35,4
841268,277,5,2013-01-04,6303,0,regular_day,1,d,extended,7840,1,2013,1,31,2009,0,2013,1,1,2013-00,2013-01-01,0,2009-07-27,179,4
841269,278,5,2013-01-04,5957,0,regular_day,1,a,extended,9260,2,2010,0,1,2013,0,2013,1,1,2013-00,2010-02-01,35,2012-12-31,0,4
841270,279,5,2013-01-04,4565,0,regular_day,1,d,extended,2320,1,2013,1,40,2012,1,2013,1,1,2013-00,2013-01-01,0,2012-09-24,14,4
841271,280,5,2013-01-04,6141,0,regular_day,1,d,extended,18640,9,2013,1,10,2014,0,2013,1,1,2013-00,2013-09-01,-8,2014-03-03,-61,4
841272,281,5,2013-01-04,5436,0,regular_day,1,d,extended,6970,9,2011,0,1,2013,0,2013,1,1,2013-00,2011-09-01,16,2012-12-31,0,4
841273,282,5,2013-01-04,3626,0,regular_day,1,a,basic,1220,12,2010,0,1,2013,0,2013,1,1,2013-00,2010-12-01,25,2012-12-31,0,4
841274,283,5,2013-01-04,5902,0,regular_day,1,a,basic,2260,1,2013,1,40,2014,1,2013,1,1,2013-00,2013-01-01,0,2014-09-29,-91,4
841275,284,5,2013-01-04,4041,0,regular_day,1,d,basic,1290,1,2013,1,40,2014,1,2013,1,1,2013-00,2013-01-01,0,2014-09-29,-91,4
841276,285,5,2013-01-04,3833,0,regular_day,1,a,basic,2410,1,2013,0,1,2013,0,2013,1,1,2013-00,2013-01-01,0,2012-12-31,0,4
841277,286,5,2013-01-04,4505,0,regular_day,1,a,basic,1460,4,2015,0,1,2013,0,2013,1,1,2013-00,2015-04-01,-28,2012-12-31,0,4
841278,287,5,2013-01-04,6102,0,regular_day,1,c,basic,2740,5,2009,1,40,2014,1,2013,1,1,2013-00,2009-05-01,44,2014-09-29,-91,4
841279,288,5,2013-01-04,5468,0,regular_day,1,d,basic,800,1,2013,1,14,2011,0,2013,1,1,2013-00,2013-01-01,0,2011-03-28,92,4
841280,289,5,2013-01-04,5961,0,regular_day,1,d,basic,6540,12,2007,0,1,2013,0,2013,1,1,2013-00,2007-12-01,62,2012-12-31,0,4
841281,290,5,2013-01-04,5771,0,regular_day,1,a,basic,4150,5,2001,0,1,2013,0,2013,1,1,2013-00,2001-05-01,142,2012-12-31,0,4
841282,291,5,2013-01-04,7687,0,regular_day,0,d,basic,200000,1,2013,0,1,2013,0,2013,1,1,2013-00,2013-01-01,0,2012-12-31,0,4
841283,292,5,2013-01-04,4202,0,regular_day,1,a,basic,1100,6,2009,0,1,2013,0,2013,1,1,2013-00,2009-06-01,43,2012-12-31,0,4
841284,293,5,2013-01-04,5439,0,regular_day,1,c,extended,140,11,2007,0,1,2013,0,2013,1,1,2013-00,2007-11-01,63,2012-12-31,0,4
841285,294,5,2013-01-04,4419,0,regular_day,1,a,basic,3150,5,2005,0,1,2013,0,2013,1,1,2013-00,2005-05-01,93,2012-12-31,0,4
841286,295,5,2013-01-04,3750,0,regular_day,1,a,basic,210,11,2000,1,36,2013,0,2013,1,1,2013-00,2000-11-01,148,2013-09-02,-35,4
841287,296,5,2013-01-04,6207,0,regular_day,1,a,basic,9580,5,2007,1,45,2014,0,2013,1,1,2013-00,2007-05-01,69,2014-11-03,-96,4
841288,297,5,2013-01-04,5909,0,regular_day,1,a,basic,2300,9,2010,0,1,2013,0,2013,1,1,2013-00,2010-09-01,28,2012-12-31,0,4
841289,298,5,2013-01-04,8131,0,regular_day,1,d,basic,19840,7,2009,0,1,2013,0,2013,1,1,2013-00,2009-07-01,42,2012-12-31,0,4
841290,299,5,2013-01-04,4670,0,regular_day,1,d,extended,38630,9,2012,0,1,2013,0,2013,1,1,2013-00,2012-09-01,4,2012-12-31,0,4
841291,300,5,2013-01-04,5065,0,regular_day,1,a,extended,120,4,2009,1,1,2012,1,2013,1,1,2013-00,2009-04-01,45,2011-12-26,53,4
841292,301,5,2013-01-04,4605,0,regular_day,1,a,extended,4510,3,2015,0,1,2013,0,2013,1,1,2013-00,2015-03-01,-27,2012-12-31,0,4
841293,302,5,2013-01-04,2993,0,regular_day,1,d,extended,2190,12,2007,1,9,2011,0,2013,1,1,2013-00,2007-12-01,62,2011-02-21,97,4
841294,303,5,2013-01-04,5349,0,regular_day,1,a,basic,15430,11,2012,1,18,2011,0,2013,1,1,2013-00,2012-11-01,2,2011-04-25,88,4
841295,304,5,2013-01-04,5552,0,regular_day,1,a,basic,1950,7,2015,0,1,2013,0,2013,1,1,2013-00,2015-07-01,-31,2012-12-31,0,4
841296,305,5,2013-01-04,3225,0,regular_day,1,c,extended,2470,2,2005,1,31,2013,0,2013,1,1,2013-00,2005-02-01,96,2013-07-29,-30,4
841297,306,5,2013-01-04,3899,0,regular_day,1,a,basic,5100,4,2007,1,40,2014,1,2013,1,1,2013-00,2007-04-01,70,2014-09-29,-91,4
841298,307,5,2013-01-04,2448,0,regular_day,1,a,basic,18660,9,2002,0,1,2013,0,2013,1,1,2013-00,2002-09-01,125,2012-12-31,0,4
841299,308,5,2013-01-04,9730,0,regular_day,1,a,basic,1070,12,2006,1,13,2010,1,2013,1,1,2013-00,2006-12-01,74,2010-03-22,145,4
841300,309,5,2013-01-04,5652,0,regular_day,1,d,basic,8740,1,2013,1,37,2009,0,2013,1,1,2013-00,2013-01-01,0,2009-09-07,173,4
841301,310,5,2013-01-04,8241,0,regular_day,1,a,extended,2290,1,2013,1,10,2014,0,2013,1,1,2013-00,2013-01-01,0,2014-03-03,-61,4
841302,311,5,2013-01-04,4951,0,regular_day,1,a,extended,680,7,2005,0,1,2013,0,2013,1,1,2013-00,2005-07-01,91,2012-12-31,0,4
841303,312,5,2013-01-04,5191,0,regular_day,1,d,basic,11300,3,2012,0,1,2013,0,2013,1,1,2013-00,2012-03-01,10,2012-12-31,0,4
841304,313,5,2013-01-04,6468,0,regular_day,1,d,extended,14160,1,2013,0,1,2013,0,2013,1,1,2013-00,2013-01-01,0,2012-12-31,0,4
841305,314,5,2013-01-04,4907,0,regular_day,1,a,basic,3560,10,2001,1,31,2013,0,2013,1,1,2013-00,2001-10-01,137,2013-07-29,-30,4
841306,315,5,2013-01-04,4134,0,regular_day,1,a,extended,38710,4,2013,0,1,2013,0,2013,1,1,2013-00,2013-04-01,-3,2012-12-31,0,4
841307,316,5,2013-01-04,8082,0,regular_day,1,d,basic,9000,8,2001,0,1,2013,0,2013,1,1,2013-00,2001-08-01,139,2012-12-31,0,4
841308,317,5,2013-01-04,5485,0,regular_day,1,d,basic,3140,7,2013,1,14,2011,1,2013,1,1,2013-00,2013-07-01,-6,2011-03-28,92,4
841309,318,5,2013-01-04,7341,0,regular_day,0,d,extended,32330,3,2014,0,1,2013,0,2013,1,1,2013-00,2014-03-01,-15,2012-12-31,0,4
841310,319,5,2013-01-04,8135,0,regular_day,1,a,extended,570,9,2012,1,27,2012,0,2013,1,1,2013-00,2012-09-01,4,2012-06-25,27,4
841311,320,5,2013-01-04,11653,0,regular_day,1,a,extended,210,9,2012,0,1,2013,0,2013,1,1,2013-00,2012-09-01,4,2012-12-31,0,4
841312,321,5,2013-01-04,5802,0,regular_day,0,c,extended,8140,11,2013,1,10,2014,0,2013,1,1,2013-00,2013-11-01,-11,2014-03-03,-61,4
841313,322,5,2013-01-04,5119,0,regular_day,1,a,basic,17500,4,2001,1,37,2009,1,2013,1,1,2013-00,2001-04-01,143,2009-09-07,173,4
841314,323,5,2013-01-04,5817,0,regular_day,1,d,extended,8400,4,2012,1,5,2013,0,2013,1,1,2013-00,2012-04-01,9,2013-01-28,-4,4
841315,324,5,2013-01-04,5065,0,regular_day,1,a,basic,13140,1,2013,1,14,2011,1,2013,1,1,2013-00,2013-01-01,0,2011-03-28,92,4
841316,325,5,2013-01-04,5314,0,regular_day,1,a,extended,350,3,2011,1,22,2011,0,2013,1,1,2013-00,2011-03-01,22,2011-05-23,84,4
841317,326,5,2013-01-04,4155,0,regular_day,1,d,basic,10070,5,2015,1,31,2013,0,2013,1,1,2013-00,2015-05-01,-29,2013-07-29,-30,4
841318,327,5,2013-01-04,6467,0,regular_day,1,c,extended,1390,12,2004,0,1,2013,0,2013,1,1,2013-00,2004-12-01,98,2012-12-31,0,4
841319,328,5,2013-01-04,4104,0,regular_day,1,a,basic,3130,7,2002,0,1,2013,0,2013,1,1,2013-00,2002-07-01,128,2012-12-31,0,4
841320,329,5,2013-01-04,6166,0,regular_day,1,a,basic,1310,6,1990,1,22,2012,0,2013,1,1,2013-00,1990-06-01,275,2012-05-21,32,4
841321,330,5,2013-01-04,3083,0,regular_day,1,a,extended,370,1,2013,1,22,2012,0,2013,1,1,2013-00,2013-01-01,0,2012-05-21,32,4
841322,331,5,2013-01-04,5916,0,regular_day,1,a,extended,670,1,2013,1,14,2015,1,2013,1,1,2013-00,2013-01-01,0,2015-03-30,-117,4
841323,332,5,2013-01-04,2905,0,regular_day,1,a,basic,1840,3,2006,0,1,2013,0,2013,1,1,2013-00,2006-03-01,83,2012-12-31,0,4
841324,333,5,2013-01-04,8036,0,regular_day,1,a,extended,3720,2,2010,0,1,2013,0,2013,1,1,2013-00,2010-02-01,35,2012-12-31,0,4
841325,334,5,2013-01-04,5459,0,regular_day,1,d,extended,4040,8,2008,1,18,2013,0,2013,1,1,2013-00,2008-08-01,53,2013-04-29,-17,4
841326,335,5,2013-01-04,10420,0,regular_day,1,b,basic,90,1,2013,1,31,2013,1,2013,1,1,2013-00,2013-01-01,0,2013-07-29,-30,4
841327,336,5,2013-01-04,11837,0,regular_day,1,a,basic,190,7,2014,0,1,2013,0,2013,1,1,2013-00,2014-07-01,-19,2012-12-31,0,4
841328,337,5,2013-01-04,3837,0,regular_day,1,d,extended,10600,7,2005,1,45,2014,0,2013,1,1,2013-00,2005-07-01,91,2014-11-03,-96,4
841329,338,5,2013-01-04,7703,0,regular_day,1,a,extended,1590,1,2013,1,37,2009,1,2013,1,1,2013-00,2013-01-01,0,2009-09-07,173,4
841330,340,5,2013-01-04,5602,0,regular_day,1,a,extended,8080,1,2013,0,1,2013,0,2013,1,1,2013-00,2013-01-01,0,2012-12-31,0,4
841331,341,5,2013-01-04,4555,0,regular_day,1,a,basic,190,9,2011,0,1,2013,0,2013,1,1,2013-00,2011-09-01,16,2012-12-31,0,4
841332,342,5,2013-01-04,10573,0,regular_day,1,d,extended,15770,1,2013,1,40,2014,1,2013,1,1,2013-00,2013-01-01,0,2014-09-29,-91,4
841333,343,5,2013-01-04,6346,0,regular_day,1,d,basic,18650,4,2004,1,14,2014,1,2013,1,1,2013-00,2004-04-01,106,2014-03-31,-65,4
841334,344,5,2013-01-04,7716,0,regular_day,1,a,extended,300,4,2011,1,14,2011,1,2013,1,1,2013-00,2011-04-01,21,2011-03-28,92,4
841335,345,5,2013-01-04,3995,0,regular_day,1,a,basic,120,1,2013,1,22,2012,1,2013,1,1,2013-00,2013-01-01,0,2012-05-21,32,4
841336,346,5,2013-01-04,5854,0,regular_day,1,a,extended,8090,1,2013,0,1,2013,0,2013,1,1,2013-00,2013-01-01,0,2012-12-31,0,4
841337,347,5,2013-01-04,4247,0,regular_day,1,d,extended,9360,7,2013,1,22,2012,0,2013,1,1,2013-00,2013-07-01,-6,2012-05-21,32,4
841338,348,5,2013-01-04,7802,0,regular_day,1,a,basic,16490,1,2013,1,22,2012,1,2013,1,1,2013-00,2013-01-01,0,2012-05-21,32,4
841339,350,5,2013-01-04,6974,0,regular_day,1,d,basic,8880,1,2013,1,14,2011,1,2013,1,1,2013-00,2013-01-01,0,2011-03-28,92,4
841340,351,5,2013-01-04,4776,0,regular_day,1,a,basic,5290,11,2012,1,5,2013,0,2013,1,1,2013-00,2012-11-01,2,2013-01-28,-4,4
841341,352,5,2013-01-04,5988,0,regular_day,1,d,extended,6360,1,2013,1,40,2012,0,2013,1,1,2013-00,2013-01-01,0,2012-09-24,14,4
841342,353,5,2013-01-04,2677,0,regular_day,1,b,extra,900,1,2013,1,14,2013,0,2013,1,1,2013-00,2013-01-01,0,2013-04-01,-13,4
841343,354,5,2013-01-04,8312,0,regular_day,1,d,extended,1500,10,2005,0,1,2013,0,2013,1,1,2013-00,2005-10-01,88,2012-12-31,0,4
841344,355,5,2013-01-04,7930,0,regular_day,1,a,extended,9720,8,2013,0,1,2013,0,2013,1,1,2013-00,2013-08-01,-7,2012-12-31,0,4
841345,356,5,2013-01-04,4878,0,regular_day,1,d,extended,8970,12,2007,1,22,2012,0,2013,1,1,2013-00,2007-12-01,62,2012-05-21,32,4
841346,357,5,2013-01-04,6714,0,regular_day,0,a,basic,2060,10,2008,0,1,2013,0,2013,1,1,2013-00,2008-10-01,51,2012-12-31,0,4
841347,358,5,2013-01-04,8772,0,regular_day,1,a,basic,2890,10,2003,0,1,2013,0,2013,1,1,2013-00,2003-10-01,112,2012-12-31,0,4
841348,359,5,2013-01-04,6145,0,regular_day,1,d,extended,4370,1,2013,0,1,2013,0,2013,1,1,2013-00,2013-01-01,0,2012-12-31,0,4
841349,360,5,2013-01-04,5127,0,regular_day,1,a,basic,2040,6,2007,0,1,2013,0,2013,1,1,2013-00,2007-06-01,68,2012-12-31,0,4
841350,361,5,2013-01-04,5409,0,regular_day,1,c,extended,4490,5,2014,1,5,2013,0,2013,1,1,2013-00,2014-05-01,-17,2013-01-28,-4,4
841351,362,5,2013-01-04,7472,0,regular_day,1,c,extended,340,1,2013,0,1,2013,0,2013,1,1,2013-00,2013-01-01,0,2012-12-31,0,4
841352,363,5,2013-01-04,6421,0,regular_day,1,a,basic,250,9,2009,0,1,2013,0,2013,1,1,2013-00,2009-09-01,40,2012-12-31,0,4
841353,364,5,2013-01-04,2822,0,regular_day,1,a,extended,13620,1,2013,1,10,2014,0,2013,1,1,2013-00,2013-01-01,0,2014-03-03,-61,4
841354,365,5,2013-01-04,4500,0,regular_day,1,c,basic,2410,1,2013,1,45,2009,0,2013,1,1,2013-00,2013-01-01,0,2009-11-02,165,4
841355,366,5,2013-01-04,5977,0,regular_day,1,d,extended,6470,12,2004,0,1,2013,0,2013,1,1,2013-00,2004-12-01,98,2012-12-31,0,4
841356,367,5,2013-01-04,3887,0,regular_day,1,d,extended,2640,9,2012,0,1,2013,0,2013,1,1,2013-00,2012-09-01,4,2012-12-31,0,4
841357,368,5,2013-01-04,7127,0,regular_day,1,d,extended,1450,4,2005,1,45,2009,0,2013,1,1,2013-00,2005-04-01,94,2009-11-02,165,4
841358,369,5,2013-01-04,6313,0,regular_day,1,d,extended,5870,4,2014,0,1,2013,0,2013,1,1,2013-00,2014-04-01,-16,2012-12-31,0,4
841359,370,5,2013-01-04,6940,0,regular_day,1,d,basic,8250,10,2000,1,31,2009,1,2013,1,1,2013-00,2000-10-01,149,2009-07-27,179,4
841360,371,5,2013-01-04,6059,0,regular_day,1,d,extended,1970,7,2009,1,45,2014,0,2013,1,1,2013-00,2009-07-01,42,2014-11-03,-96,4
841361,372,5,2013-01-04,7259,0,regular_day,1,d,extended,4880,8,2010,1,18,2014,1,2013,1,1,2013-00,2010-08-01,29,2014-04-28,-69,4
841362,373,5,2013-01-04,3550,0,regular_day,1,d,extended,11120,1,2013,1,22,2012,1,2013,1,1,2013-00,2013-01-01,0,2012-05-21,32,4
841363,374,5,2013-01-04,5313,0,regular_day,1,a,basic,1150,9,2007,0,1,2013,0,2013,1,1,2013-00,2007-09-01,65,2012-12-31,0,4
841364,375,5,2013-01-04,8804,0,regular_day,1,a,extended,15710,2,2013,1,37,2009,1,2013,1,1,2013-00,2013-02-01,-1,2009-09-07,173,4
841365,376,5,2013-01-04,6688,0,regular_day,1,a,basic,160,8,2012,0,1,2013,0,2013,1,1,2013-00,2012-08-01,5,2012-12-31,0,4
841366,377,5,2013-01-04,6050,0,regular_day,1,a,extended,100,6,2010,1,18,2010,0,2013,1,1,2013-00,2010-06-01,31,2010-04-26,140,4
841367,378,5,2013-01-04,4361,0,regular_day,1,a,extended,2140,8,2012,0,1,2013,0,2013,1,1,2013-00,2012-08-01,5,2012-12-31,0,4
841368,379,5,2013-01-04,3285,0,regular_day,1,d,basic,6630,1,2013,0,1,2013,0,2013,1,1,2013-00,2013-01-01,0,2012-12-31,0,4
841369,380,5,2013-01-04,14199,0,regular_day,1,a,basic,2240,5,2013,1,10,2014,0,2013,1,1,2013-00,2013-05-01,-4,2014-03-03,-61,4
841370,381,5,2013-01-04,6891,0,regular_day,1,a,basic,1800,11,2006,1,5,2013,0,2013,1,1,2013-00,2006-11-01,75,2013-01-28,-4,4
841371,382,5,2013-01-04,7376,0,regular_day,1,c,extended,26130,11,2002,0,1,2013,0,2013,1,1,2013-00,2002-11-01,123,2012-12-31,0,4
841372,383,5,2013-01-04,14744,0,regular_day,1,a,extended,350,1,2013,0,1,2013,0,2013,1,1,2013-00,2013-01-01,0,2012-12-31,0,4
841373,384,5,2013-01-04,7233,0,regular_day,1,a,extended,130,1,2013,1,14,2011,1,2013,1,1,2013-00,2013-01-01,0,2011-03-28,92,4
841374,385,5,2013-01-04,6635,0,regular_day,1,d,basic,4580,9,2007,0,1,2013,0,2013,1,1,2013-00,2007-09-01,65,2012-12-31,0,4
841375,386,5,2013-01-04,7722,0,regular_day,1,d,extended,1460,4,2014,1,31,2013,1,2013,1,1,2013-00,2014-04-01,-16,2013-07-29,-30,4
841376,387,5,2013-01-04,10280,0,regular_day,1,c,basic,210,1,2013,1,36,2013,0,2013,1,1,2013-00,2013-01-01,0,2013-09-02,-35,4
841377,388,5,2013-01-04,7961,0,regular_day,1,a,basic,2260,1,2013,0,1,2013,0,2013,1,1,2013-00,2013-01-01,0,2012-12-31,0,4
841378,389,5,2013-01-04,9192,0,regular_day,1,a,extended,6690,8,2011,0,1,2013,0,2013,1,1,2013-00,2011-08-01,17,2012-12-31,0,4
841379,390,5,2013-01-04,9433,0,regular_day,1,a,extended,1600,4,2009,0,1,2013,0,2013,1,1,2013-00,2009-04-01,45,2012-12-31,0,4
841380,391,5,2013-01-04,5155,0,regular_day,1,a,basic,460,11,2014,1,31,2013,0,2013,1,1,2013-00,2014-11-01,-23,2013-07-29,-30,4
841381,392,5,2013-01-04,6190,0,regular_day,1,a,basic,2120,1,2013,0,1,2013,0,2013,1,1,2013-00,2013-01-01,0,2012-12-31,0,4
841382,393,5,2013-01-04,4906,0,regular_day,1,d,extended,4820,3,2008,0,1,2013,0,2013,1,1,2013-00,2008-03-01,59,2012-12-31,0,4
841383,394,5,2013-01-04,7208,0,regular_day,1,d,basic,10850,1,2013,0,1,2013,0,2013,1,1,2013-00,2013-01-01,0,2012-12-31,0,4
841384,395,5,2013-01-04,3835,0,regular_day,1,a,basic,3620,2,2013,0,1,2013,0,2013,1,1,2013-00,2013-02-01,-1,2012-12-31,0,4
841385,396,5,2013-01-04,9037,0,regular_day,1,a,extended,23130,1,2013,0,1,2013,0,2013,1,1,2013-00,2013-01-01,0,2012-12-31,0,4
841386,397,5,2013-01-04,4412,0,regular_day,1,a,extended,130,1,2013,1,27,2013,0,2013,1,1,2013-00,2013-01-01,0,2013-07-01,-26,4
841387,398,5,2013-01-04,4793,0,regular_day,1,c,extended,1540,1,2013,1,1,2012,1,2013,1,1,2013-00,2013-01-01,0,2011-12-26,53,4
841388,399,5,2013-01-04,4850,0,regular_day,1,a,basic,5360,9,2012,1,40,2011,1,2013,1,1,2013-00,2012-09-01,4,2011-09-26,66,4
841389,400,5,2013-01-04,6371,0,regular_day,1,a,basic,70,11,2004,1,14,2011,1,2013,1,1,2013-00,2004-11-01,99,2011-03-28,92,4
841390,401,5,2013-01-04,5767,0,regular_day,0,a,extended,9200,10,2009,1,14,2012,1,2013,1,1,2013-00,2009-10-01,39,2012-03-26,40,4
841391,402,5,2013-01-04,5625,0,regular_day,1,c,extended,5830,9,2011,1,13,2010,1,2013,1,1,2013-00,2011-09-01,16,2010-03-22,145,4
841392,403,5,2013-01-04,6686,0,regular_day,1,a,basic,4970,7,2015,0,1,2013,0,2013,1,1,2013-00,2015-07-01,-31,2012-12-31,0,4
841393,404,5,2013-01-04,2165,0,regular_day,1,a,extended,1420,1,2013,1,10,2013,0,2013,1,1,2013-00,2013-01-01,0,2013-03-04,-9,4
841394,405,5,2013-01-04,3633,0,regular_day,1,a,basic,1080,4,2008,1,14,2011,1,2013,1,1,2013-00,2008-04-01,57,2011-03-28,92,4
841395,406,5,2013-01-04,3624,0,regular_day,1,d,extended,8240,3,2001,1,10,2013,0,2013,1,1,2013-00,2001-03-01,144,2013-03-04,-9,4
841396,407,5,2013-01-04,3581,0,regular_day,1,a,basic,5890,10,2003,1,14,2011,0,2013,1,1,2013-00,2003-10-01,112,2011-03-28,92,4
841397,408,5,2013-01-04,3697,0,regular_day,1,c,basic,1560,1,2013,1,45,2009,0,2013,1,1,2013-00,2013-01-01,0,2009-11-02,165,4
841398,409,5,2013-01-04,4854,0,regular_day,1,d,extended,840,1,2013,1,1,2013,1,2013,1,1,2013-00,2013-01-01,0,2012-12-31,0,4
841399,410,5,2013-01-04,5213,0,regular_day,1,c,basic,40,11,2011,1,22,2012,0,2013,1,1,2013-00,2011-11-01,14,2012-05-21,32,4
841400,411,5,2013-01-04,8514,0,regular_day,1,d,extended,8460,1,2013,0,1,2013,0,2013,1,1,2013-00,2013-01-01,0,2012-12-31,0,4
841401,412,5,2013-01-04,8196,0,regular_day,1,d,extended,4460,1,2013,1,39,2010,1,2013,1,1,2013-00,2013-01-01,0,2010-09-20,119,4
841402,413,5,2013-01-04,5786,0,regular_day,1,a,extended,760,9,2014,0,1,2013,0,2013,1,1,2013-00,2014-09-01,-21,2012-12-31,0,4
841403,414,5,2013-01-04,6099,0,regular_day,1,d,extended,6210,1,2013,1,1,2013,1,2013,1,1,2013-00,2013-01-01,0,2012-12-31,0,4
841404,415,5,2013-01-04,4865,0,regular_day,1,d,extended,6910,4,2005,0,1,2013,0,2013,1,1,2013-00,2005-04-01,94,2012-12-31,0,4
841405,416,5,2013-01-04,8780,0,regular_day,1,a,extended,4650,6,2014,0,1,2013,0,2013,1,1,2013-00,2014-06-01,-18,2012-12-31,0,4
841406,417,5,2013-01-04,6108,0,regular_day,1,a,extended,840,1,2013,1,10,2014,1,2013,1,1,2013-00,2013-01-01,0,2014-03-03,-61,4
